date,department,test_type,tests_conducted,avg_tat,cost_per_test,total_cost,rejected_tests,rejection_reasons,patient_satisfaction,instrument_name,instrument_utilization
16-Aug-2025,Pulmonology,Sputum AFB,9,2880,500,4500,0,Unknown,4.8,Hematology Analyzer,74.63
17-Aug-2025,Cardiology,ECG,8,15,300,2400,0,Unknown,3.4,ECG Machine,77.32
17-Aug-2025,Cardiology,Echocardiogram,11,45,2000,22000,0,Unknown,3.2,ECG Machine,77.66
17-Aug-2025,Cardiology,Lipid Profile,11,180,600,6600,1,Instrument Failure,3.6,Hematology Analyzer,81.49
17-Aug-2025,Cardiology,Troponin,12,60,700,8400,0,Unknown,4.7,Biochemistry Analyzer,73.37
17-Aug-2025,General Medicine,Blood Sugar,13,30,100,1300,1,Expired Reagent,3.4,Biochemistry Analyzer,72.44
17-Aug-2025,General Medicine,CBC,12,60,200,2400,0,Unknown,3.8,Biochemistry Analyzer,82.06
17-Aug-2025,General Medicine,LFT,16,120,400,6400,1,Insufficient Volume,4,Biochemistry Analyzer,79.77
17-Aug-2025,General Medicine,Lipid Profile,10,180,600,6000,0,Unknown,4.2,Biochemistry Analyzer,79.43
17-Aug-2025,General Medicine,Urine Routine,17,90,150,2550,0,Unknown,4.2,Biochemistry Analyzer,83.21
17-Aug-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,4.6,Biochemistry Analyzer,70.8
17-Aug-2025,General Surgery,Coagulation Profile,13,150,500,6500,0,Unknown,4,Biochemistry Analyzer,75.09
17-Aug-2025,General Surgery,Crossmatch,14,240,800,11200,0,Unknown,3.6,Biochemistry Analyzer,73.39
17-Aug-2025,General Surgery,LFT,11,120,400,4400,0,Unknown,3.6,Biochemistry Analyzer,78.51
17-Aug-2025,Gynecology & OBG,CBC,5,60,200,1000,0,Unknown,3.2,Biochemistry Analyzer,83.18
17-Aug-2025,Gynecology & OBG,Hormone Panel,14,180,1500,21000,1,Instrument Failure,3.4,Biochemistry Analyzer,72.64
17-Aug-2025,Gynecology & OBG,Pregnancy Test,9,20,250,2250,0,Unknown,4,Biochemistry Analyzer,78.52
17-Aug-2025,Gynecology & OBG,Ultrasound,13,45,1200,15600,0,Unknown,3.8,Ultrasound Machine,80.31
17-Aug-2025,Nephrology,Creatinine Clearance,14,1440,500,7000,1,Clotted Sample,4,Biochemistry Analyzer,77.62
17-Aug-2025,Nephrology,Electrolytes,10,60,300,3000,1,Contaminated Sample,3.6,Hematology Analyzer,76.98
17-Aug-2025,Nephrology,Renal Panel,10,120,600,6000,0,Unknown,4,Hematology Analyzer,87.67
17-Aug-2025,Nephrology,Urine Culture,11,2880,700,7700,0,Unknown,4.2,Biochemistry Analyzer,70.25
17-Aug-2025,Neurology,CT Brain,8,30,3000,24000,1,Hemolyzed Sample,3.2,CT Scanner,74.51
17-Aug-2025,Neurology,EEG,7,45,1500,10500,0,Unknown,3.8,Biochemistry Analyzer,79.69
17-Aug-2025,Neurology,Electrolytes,9,60,300,2700,1,Contaminated Sample,4.2,Hematology Analyzer,79.34
17-Aug-2025,Neurology,MRI Brain,11,60,5000,55000,0,Unknown,4.4,MRI Machine,80.79
17-Aug-2025,Orthopedics,Calcium,11,60,300,3300,0,Unknown,3.8,Biochemistry Analyzer,78.75
17-Aug-2025,Orthopedics,MRI Spine,10,60,5000,50000,0,Unknown,4,MRI Machine,71.48
17-Aug-2025,Orthopedics,Vitamin D,7,240,800,5600,0,Unknown,4,Biochemistry Analyzer,76.58
17-Aug-2025,Orthopedics,X-Ray,15,30,400,6000,0,Unknown,3.4,X-Ray Machine,78.83
17-Aug-2025,Pediatrics,CBC,11,60,200,2200,0,Unknown,3,Biochemistry Analyzer,77.46
17-Aug-2025,Pediatrics,Rapid Infection Panel,6,120,1200,7200,1,Insufficient Volume,4,Hematology Analyzer,78.75
17-Aug-2025,Pediatrics,Stool Test,16,60,200,3200,0,Unknown,3.8,Biochemistry Analyzer,81.55
17-Aug-2025,Pediatrics,Urine Routine,10,90,150,1500,0,Unknown,3.8,Biochemistry Analyzer,83.46
17-Aug-2025,Pulmonology,ABG Analysis,13,20,500,6500,0,Unknown,4.2,Hematology Analyzer,75.24
17-Aug-2025,Pulmonology,Chest X-Ray,7,30,400,2800,0,Unknown,5,X-Ray Machine,71.48
17-Aug-2025,Pulmonology,Spirometry,13,30,600,7800,2,"Expired Reagent,Contaminated Sample",4.4,Spirometer,74.21
17-Aug-2025,Pulmonology,Sputum AFB,8,2880,500,4000,0,Unknown,3.6,Biochemistry Analyzer,81.14
18-Aug-2025,Cardiology,ECG,11,15,300,3300,1,Hemolyzed Sample,4,ECG Machine,75.98
18-Aug-2025,Cardiology,Echocardiogram,8,45,2000,16000,0,Unknown,4.2,ECG Machine,78.31
18-Aug-2025,Cardiology,Lipid Profile,13,180,600,7800,2,"Contaminated Sample,Expired Reagent",3,Biochemistry Analyzer,77.43
18-Aug-2025,Cardiology,Troponin,11,60,700,7700,0,Unknown,2.8,Biochemistry Analyzer,85.78
18-Aug-2025,General Medicine,Blood Sugar,11,30,100,1100,0,Unknown,4,Hematology Analyzer,82.07
18-Aug-2025,General Medicine,CBC,8,60,200,1600,0,Unknown,2.6,Biochemistry Analyzer,74.47
18-Aug-2025,General Medicine,LFT,7,120,400,2800,0,Unknown,4.2,Hematology Analyzer,78.5
18-Aug-2025,General Medicine,Lipid Profile,11,180,600,6600,0,Unknown,2.4,Hematology Analyzer,78.66
18-Aug-2025,General Medicine,Urine Routine,10,90,150,1500,0,Unknown,3.3,Hematology Analyzer,84.12
18-Aug-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3.6,Biochemistry Analyzer,77.04
18-Aug-2025,General Surgery,Coagulation Profile,15,150,500,7500,0,Unknown,3.3,Biochemistry Analyzer,73.12
18-Aug-2025,General Surgery,Crossmatch,17,240,800,13600,0,Unknown,3.6,Hematology Analyzer,77.26
18-Aug-2025,General Surgery,LFT,10,120,400,4000,0,Unknown,2.8,Biochemistry Analyzer,78.86
18-Aug-2025,Gynecology & OBG,CBC,10,60,200,2000,0,Unknown,4,Biochemistry Analyzer,78.47
18-Aug-2025,Gynecology & OBG,Hormone Panel,6,180,1500,9000,0,Unknown,4,Hematology Analyzer,69.01
18-Aug-2025,Gynecology & OBG,Pregnancy Test,13,20,250,3250,1,Expired Reagent,4,Hematology Analyzer,79.6
18-Aug-2025,Gynecology & OBG,Ultrasound,10,45,1200,12000,0,Unknown,3.8,Ultrasound Machine,74.05
18-Aug-2025,Nephrology,Creatinine Clearance,15,1440,500,7500,0,Unknown,2.2,Biochemistry Analyzer,71.62
18-Aug-2025,Nephrology,Electrolytes,13,60,300,3900,0,Unknown,4,Hematology Analyzer,74
18-Aug-2025,Nephrology,Renal Panel,9,120,600,5400,0,Unknown,4.6,Hematology Analyzer,72.35
18-Aug-2025,Nephrology,Urine Culture,7,2880,700,4900,0,Unknown,4.2,Hematology Analyzer,77.3
18-Aug-2025,Neurology,CT Brain,14,30,3000,42000,0,Unknown,4,CT Scanner,74.57
18-Aug-2025,Neurology,EEG,11,45,1500,16500,0,Unknown,3.2,Hematology Analyzer,76.41
18-Aug-2025,Neurology,Electrolytes,11,60,300,3300,0,Unknown,3.5,Biochemistry Analyzer,71.78
18-Aug-2025,Neurology,MRI Brain,8,60,5000,40000,0,Unknown,3.3,MRI Machine,74.17
18-Aug-2025,Orthopedics,Calcium,8,60,300,2400,1,Hemolyzed Sample,4.5,Biochemistry Analyzer,76.2
18-Aug-2025,Orthopedics,MRI Spine,12,60,5000,60000,3,"Hemolyzed Sample,Expired Reagent,Clotted Sample",4.2,MRI Machine,73.85
18-Aug-2025,Orthopedics,Vitamin D,8,240,800,6400,1,Hemolyzed Sample,3.4,Hematology Analyzer,76.38
18-Aug-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,3.8,X-Ray Machine,75.76
18-Aug-2025,Pediatrics,CBC,10,60,200,2000,0,Unknown,4.5,Biochemistry Analyzer,86.12
18-Aug-2025,Pediatrics,Rapid Infection Panel,12,120,1200,14400,1,Clotted Sample,3.2,Biochemistry Analyzer,78.71
18-Aug-2025,Pediatrics,Stool Test,15,60,200,3000,0,Unknown,3.5,Hematology Analyzer,77.61
18-Aug-2025,Pediatrics,Urine Routine,7,90,150,1050,1,Hemolyzed Sample,3.5,Biochemistry Analyzer,74.97
18-Aug-2025,Pulmonology,ABG Analysis,10,20,500,5000,0,Unknown,4,Biochemistry Analyzer,78.38
18-Aug-2025,Pulmonology,Chest X-Ray,5,30,400,2000,1,Instrument Failure,3.7,X-Ray Machine,80.27
18-Aug-2025,Pulmonology,Spirometry,10,30,600,6000,2,"Hemolyzed Sample,Clotted Sample",3.7,Spirometer,75.71
18-Aug-2025,Pulmonology,Sputum AFB,9,2880,500,4500,0,Unknown,4,Hematology Analyzer,72.53
19-Aug-2025,Cardiology,ECG,11,15,300,3300,1,Insufficient Volume,3.6,ECG Machine,77.64
19-Aug-2025,Cardiology,Echocardiogram,7,45,2000,14000,1,Clotted Sample,4.4,ECG Machine,82.12
19-Aug-2025,Cardiology,Lipid Profile,6,180,600,3600,0,Unknown,3.6,Hematology Analyzer,83.34
19-Aug-2025,Cardiology,Troponin,7,60,700,4900,1,Contaminated Sample,3.2,Hematology Analyzer,75.47
19-Aug-2025,General Medicine,Blood Sugar,5,30,100,500,1,Expired Reagent,3.4,Hematology Analyzer,75.34
19-Aug-2025,General Medicine,CBC,8,60,200,1600,0,Unknown,3.2,Biochemistry Analyzer,73.5
19-Aug-2025,General Medicine,LFT,15,120,400,6000,0,Unknown,3,Biochemistry Analyzer,84.54
19-Aug-2025,General Medicine,Lipid Profile,7,180,600,4200,1,Insufficient Volume,3.4,Hematology Analyzer,81.73
19-Aug-2025,General Medicine,Urine Routine,11,90,150,1650,0,Unknown,3.5,Biochemistry Analyzer,77.16
19-Aug-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,2.8,Hematology Analyzer,89.23
19-Aug-2025,General Surgery,Coagulation Profile,9,150,500,4500,0,Unknown,3.5,Biochemistry Analyzer,76.49
19-Aug-2025,General Surgery,Crossmatch,15,240,800,12000,0,Unknown,3.7,Biochemistry Analyzer,83.59
19-Aug-2025,General Surgery,LFT,11,120,400,4400,0,Unknown,4.2,Biochemistry Analyzer,76.65
19-Aug-2025,Gynecology & OBG,CBC,11,60,200,2200,0,Unknown,4.2,Hematology Analyzer,69.5
19-Aug-2025,Gynecology & OBG,Hormone Panel,14,180,1500,21000,0,Unknown,2.6,Hematology Analyzer,74.76
19-Aug-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,4,Hematology Analyzer,72.62
19-Aug-2025,Gynecology & OBG,Ultrasound,14,45,1200,16800,1,Instrument Failure,3.8,Ultrasound Machine,70.35
19-Aug-2025,Nephrology,Creatinine Clearance,9,1440,500,4500,0,Unknown,4.5,Biochemistry Analyzer,78.73
19-Aug-2025,Nephrology,Electrolytes,13,60,300,3900,0,Unknown,3.7,Biochemistry Analyzer,74.52
19-Aug-2025,Nephrology,Renal Panel,6,120,600,3600,1,Instrument Failure,3.8,Biochemistry Analyzer,75.53
19-Aug-2025,Nephrology,Urine Culture,4,2880,700,2800,0,Unknown,3.3,Biochemistry Analyzer,86.99
19-Aug-2025,Neurology,CT Brain,6,30,3000,18000,1,Clotted Sample,4.2,CT Scanner,83.94
19-Aug-2025,Neurology,EEG,8,45,1500,12000,1,Clotted Sample,3.8,Biochemistry Analyzer,81.78
19-Aug-2025,Neurology,Electrolytes,7,60,300,2100,0,Unknown,3.7,Hematology Analyzer,76.48
19-Aug-2025,Neurology,MRI Brain,9,60,5000,45000,0,Unknown,3.6,MRI Machine,70.79
19-Aug-2025,Orthopedics,Calcium,10,60,300,3000,0,Unknown,4,Hematology Analyzer,78.94
19-Aug-2025,Orthopedics,MRI Spine,9,60,5000,45000,0,Unknown,3,MRI Machine,75.24
19-Aug-2025,Orthopedics,Vitamin D,9,240,800,7200,0,Unknown,4.2,Hematology Analyzer,75.72
19-Aug-2025,Orthopedics,X-Ray,7,30,400,2800,0,Unknown,3.4,X-Ray Machine,84.41
19-Aug-2025,Pediatrics,CBC,6,60,200,1200,0,Unknown,3.5,Biochemistry Analyzer,79.36
19-Aug-2025,Pediatrics,Rapid Infection Panel,14,120,1200,16800,0,Unknown,4.8,Hematology Analyzer,74.84
19-Aug-2025,Pediatrics,Stool Test,9,60,200,1800,0,Unknown,4.4,Hematology Analyzer,75.41
19-Aug-2025,Pediatrics,Urine Routine,10,90,150,1500,0,Unknown,4,Hematology Analyzer,79.76
19-Aug-2025,Pulmonology,ABG Analysis,11,20,500,5500,2,"Clotted Sample,Contaminated Sample",2.4,Biochemistry Analyzer,70.89
19-Aug-2025,Pulmonology,Chest X-Ray,8,30,400,3200,0,Unknown,3.8,X-Ray Machine,80.7
19-Aug-2025,Pulmonology,Spirometry,15,30,600,9000,2,"Contaminated Sample,Hemolyzed Sample",3.2,Spirometer,80.96
19-Aug-2025,Pulmonology,Sputum AFB,8,2880,500,4000,0,Unknown,3.8,Hematology Analyzer,80.39
20-Aug-2025,Cardiology,ECG,13,15,300,3900,0,Unknown,3.5,ECG Machine,70.69
20-Aug-2025,Cardiology,Echocardiogram,9,45,2000,18000,0,Unknown,3.8,ECG Machine,76.77
20-Aug-2025,Cardiology,Lipid Profile,11,180,600,6600,1,Hemolyzed Sample,4.3,Hematology Analyzer,76.82
20-Aug-2025,Cardiology,Troponin,7,60,700,4900,0,Unknown,4.2,Hematology Analyzer,79.63
20-Aug-2025,General Medicine,Blood Sugar,5,30,100,500,0,Unknown,4.5,Hematology Analyzer,75.58
20-Aug-2025,General Medicine,CBC,5,60,200,1000,2,"Instrument Failure,Instrument Failure",3.7,Biochemistry Analyzer,76.41
20-Aug-2025,General Medicine,LFT,9,120,400,3600,0,Unknown,1.5,Biochemistry Analyzer,71.3
20-Aug-2025,General Medicine,Lipid Profile,10,180,600,6000,1,Insufficient Volume,3.8,Biochemistry Analyzer,78.57
20-Aug-2025,General Medicine,Urine Routine,13,90,150,1950,0,Unknown,4.7,Hematology Analyzer,78.67
20-Aug-2025,General Surgery,CBC,7,60,200,1400,0,Unknown,3.8,Biochemistry Analyzer,77.24
20-Aug-2025,General Surgery,Coagulation Profile,9,150,500,4500,2,"Hemolyzed Sample,Expired Reagent",4.2,Hematology Analyzer,82.52
20-Aug-2025,General Surgery,Crossmatch,11,240,800,8800,1,Hemolyzed Sample,3.8,Hematology Analyzer,79.93
20-Aug-2025,General Surgery,LFT,9,120,400,3600,0,Unknown,4,Biochemistry Analyzer,72.89
20-Aug-2025,Gynecology & OBG,CBC,15,60,200,3000,1,Expired Reagent,3.6,Hematology Analyzer,72.27
20-Aug-2025,Gynecology & OBG,Hormone Panel,10,180,1500,15000,1,Insufficient Volume,3.7,Hematology Analyzer,72.93
20-Aug-2025,Gynecology & OBG,Pregnancy Test,6,20,250,1500,1,Instrument Failure,3.3,Biochemistry Analyzer,74.36
20-Aug-2025,Gynecology & OBG,Ultrasound,12,45,1200,14400,0,Unknown,4.3,Ultrasound Machine,77.04
20-Aug-2025,Nephrology,Creatinine Clearance,8,1440,500,4000,0,Unknown,2.8,Hematology Analyzer,78.06
20-Aug-2025,Nephrology,Electrolytes,13,60,300,3900,0,Unknown,3.5,Hematology Analyzer,79.2
20-Aug-2025,Nephrology,Renal Panel,11,120,600,6600,1,Clotted Sample,4,Biochemistry Analyzer,83.38
20-Aug-2025,Nephrology,Urine Culture,10,2880,700,7000,0,Unknown,4,Biochemistry Analyzer,74.18
20-Aug-2025,Neurology,CT Brain,9,30,3000,27000,0,Unknown,4.2,CT Scanner,81.26
20-Aug-2025,Neurology,EEG,13,45,1500,19500,0,Unknown,3.8,Biochemistry Analyzer,75.64
20-Aug-2025,Neurology,Electrolytes,5,60,300,1500,0,Unknown,4.3,Hematology Analyzer,73.36
20-Aug-2025,Neurology,MRI Brain,15,60,5000,75000,0,Unknown,3.2,MRI Machine,87.68
20-Aug-2025,Orthopedics,Calcium,11,60,300,3300,1,Clotted Sample,4,Hematology Analyzer,76.68
20-Aug-2025,Orthopedics,MRI Spine,11,60,5000,55000,0,Unknown,3,MRI Machine,66.49
20-Aug-2025,Orthopedics,Vitamin D,10,240,800,8000,0,Unknown,2.5,Hematology Analyzer,85.54
20-Aug-2025,Orthopedics,X-Ray,13,30,400,5200,1,Insufficient Volume,4.5,X-Ray Machine,85.68
20-Aug-2025,Pediatrics,CBC,18,60,200,3600,0,Unknown,4.2,Biochemistry Analyzer,80.92
20-Aug-2025,Pediatrics,Rapid Infection Panel,12,120,1200,14400,0,Unknown,3,Biochemistry Analyzer,81.79
20-Aug-2025,Pediatrics,Stool Test,11,60,200,2200,2,"Instrument Failure,Expired Reagent",4.4,Biochemistry Analyzer,84.38
20-Aug-2025,Pediatrics,Urine Routine,8,90,150,1200,1,Contaminated Sample,4.6,Biochemistry Analyzer,73.89
20-Aug-2025,Pulmonology,ABG Analysis,11,20,500,5500,1,Expired Reagent,3.8,Biochemistry Analyzer,76.33
20-Aug-2025,Pulmonology,Chest X-Ray,13,30,400,5200,0,Unknown,3.8,X-Ray Machine,79.39
20-Aug-2025,Pulmonology,Spirometry,5,30,600,3000,0,Unknown,3.3,Spirometer,84.51
20-Aug-2025,Pulmonology,Sputum AFB,4,2880,500,2000,0,Unknown,4,Biochemistry Analyzer,85.26
21-Aug-2025,Cardiology,ECG,9,15,300,2700,0,Unknown,2.5,ECG Machine,78.8
21-Aug-2025,Cardiology,Echocardiogram,13,45,2000,26000,2,"Contaminated Sample,Insufficient Volume",3.5,ECG Machine,74.37
21-Aug-2025,Cardiology,Lipid Profile,17,180,600,10200,0,Unknown,3.5,Hematology Analyzer,74.49
21-Aug-2025,Cardiology,Troponin,6,60,700,4200,0,Unknown,3.8,Biochemistry Analyzer,76.25
21-Aug-2025,General Medicine,Blood Sugar,9,30,100,900,1,Clotted Sample,3,Hematology Analyzer,73.12
21-Aug-2025,General Medicine,CBC,7,60,200,1400,1,Insufficient Volume,4.6,Biochemistry Analyzer,64.69
21-Aug-2025,General Medicine,LFT,14,120,400,5600,2,"Expired Reagent,Insufficient Volume",3.8,Hematology Analyzer,71.86
21-Aug-2025,General Medicine,Lipid Profile,13,180,600,7800,0,Unknown,3.8,Hematology Analyzer,74.35
21-Aug-2025,General Medicine,Urine Routine,9,90,150,1350,0,Unknown,4.2,Hematology Analyzer,86.09
21-Aug-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3.8,Biochemistry Analyzer,80.61
21-Aug-2025,General Surgery,Coagulation Profile,8,150,500,4000,0,Unknown,4.5,Biochemistry Analyzer,72.03
21-Aug-2025,General Surgery,Crossmatch,10,240,800,8000,0,Unknown,3.5,Hematology Analyzer,77
21-Aug-2025,General Surgery,LFT,6,120,400,2400,0,Unknown,3.4,Biochemistry Analyzer,81.6
21-Aug-2025,Gynecology & OBG,CBC,5,60,200,1000,0,Unknown,2.3,Biochemistry Analyzer,77.05
21-Aug-2025,Gynecology & OBG,Hormone Panel,8,180,1500,12000,0,Unknown,4.2,Biochemistry Analyzer,80.88
21-Aug-2025,Gynecology & OBG,Pregnancy Test,9,20,250,2250,1,Insufficient Volume,4.7,Biochemistry Analyzer,70.66
21-Aug-2025,Gynecology & OBG,Ultrasound,7,45,1200,8400,0,Unknown,3.5,Ultrasound Machine,73.32
21-Aug-2025,Nephrology,Creatinine Clearance,13,1440,500,6500,0,Unknown,3.8,Hematology Analyzer,80.08
21-Aug-2025,Nephrology,Electrolytes,7,60,300,2100,0,Unknown,4,Hematology Analyzer,73.51
21-Aug-2025,Nephrology,Renal Panel,8,120,600,4800,2,"Clotted Sample,Expired Reagent",4,Biochemistry Analyzer,69.25
21-Aug-2025,Nephrology,Urine Culture,13,2880,700,9100,0,Unknown,3.4,Hematology Analyzer,73.89
21-Aug-2025,Neurology,CT Brain,9,30,3000,27000,0,Unknown,3.8,CT Scanner,80.02
21-Aug-2025,Neurology,EEG,7,45,1500,10500,0,Unknown,4.5,Biochemistry Analyzer,82.52
21-Aug-2025,Neurology,Electrolytes,12,60,300,3600,0,Unknown,3.3,Biochemistry Analyzer,71.87
21-Aug-2025,Neurology,MRI Brain,6,60,5000,30000,0,Unknown,5,MRI Machine,80.98
21-Aug-2025,Orthopedics,Calcium,7,60,300,2100,0,Unknown,4,Biochemistry Analyzer,74.69
21-Aug-2025,Orthopedics,MRI Spine,17,60,5000,85000,0,Unknown,3.8,MRI Machine,84.5
21-Aug-2025,Orthopedics,Vitamin D,8,240,800,6400,1,Expired Reagent,3.2,Hematology Analyzer,81.04
21-Aug-2025,Orthopedics,X-Ray,11,30,400,4400,1,Instrument Failure,4.8,X-Ray Machine,78.74
21-Aug-2025,Pediatrics,CBC,11,60,200,2200,0,Unknown,3.5,Biochemistry Analyzer,76.57
21-Aug-2025,Pediatrics,Rapid Infection Panel,11,120,1200,13200,2,"Contaminated Sample,Instrument Failure",3.8,Biochemistry Analyzer,77.39
21-Aug-2025,Pediatrics,Stool Test,10,60,200,2000,0,Unknown,3.8,Biochemistry Analyzer,71.77
21-Aug-2025,Pediatrics,Urine Routine,15,90,150,2250,0,Unknown,4.3,Biochemistry Analyzer,73.42
21-Aug-2025,Pulmonology,ABG Analysis,9,20,500,4500,0,Unknown,3.7,Hematology Analyzer,82.17
21-Aug-2025,Pulmonology,Chest X-Ray,10,30,400,4000,0,Unknown,3.2,X-Ray Machine,77.85
21-Aug-2025,Pulmonology,Spirometry,7,30,600,4200,0,Unknown,4,Spirometer,84.02
21-Aug-2025,Pulmonology,Sputum AFB,8,2880,500,4000,0,Unknown,3.4,Biochemistry Analyzer,81.92
22-Aug-2025,Cardiology,ECG,12,15,300,3600,0,Unknown,4.2,ECG Machine,80.19
22-Aug-2025,Cardiology,Echocardiogram,10,45,2000,20000,1,Contaminated Sample,4,ECG Machine,84
22-Aug-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,3.6,Hematology Analyzer,79.69
22-Aug-2025,Cardiology,Troponin,10,60,700,7000,0,Unknown,3.6,Hematology Analyzer,69.71
22-Aug-2025,General Medicine,Blood Sugar,9,30,100,900,0,Unknown,3.5,Hematology Analyzer,72
22-Aug-2025,General Medicine,CBC,5,60,200,1000,0,Unknown,4.2,Biochemistry Analyzer,83.73
22-Aug-2025,General Medicine,LFT,5,120,400,2000,0,Unknown,3.8,Biochemistry Analyzer,83.44
22-Aug-2025,General Medicine,Lipid Profile,6,180,600,3600,0,Unknown,3.7,Biochemistry Analyzer,77.83
22-Aug-2025,General Medicine,Urine Routine,9,90,150,1350,0,Unknown,4.6,Hematology Analyzer,75.38
22-Aug-2025,General Surgery,CBC,10,60,200,2000,0,Unknown,3,Biochemistry Analyzer,78.82
22-Aug-2025,General Surgery,Coagulation Profile,13,150,500,6500,0,Unknown,3,Biochemistry Analyzer,71.76
22-Aug-2025,General Surgery,Crossmatch,4,240,800,3200,0,Unknown,4,Biochemistry Analyzer,75.68
22-Aug-2025,General Surgery,LFT,8,120,400,3200,3,"Insufficient Volume,Clotted Sample,Hemolyzed Sample",4,Biochemistry Analyzer,74.61
22-Aug-2025,Gynecology & OBG,CBC,10,60,200,2000,0,Unknown,4.8,Biochemistry Analyzer,77.16
22-Aug-2025,Gynecology & OBG,Hormone Panel,5,180,1500,7500,0,Unknown,4.2,Biochemistry Analyzer,80.88
22-Aug-2025,Gynecology & OBG,Pregnancy Test,11,20,250,2750,0,Unknown,3.8,Hematology Analyzer,80.67
22-Aug-2025,Gynecology & OBG,Ultrasound,8,45,1200,9600,0,Unknown,4,Ultrasound Machine,81.41
22-Aug-2025,Nephrology,Creatinine Clearance,10,1440,500,5000,0,Unknown,4.4,Hematology Analyzer,76.6
22-Aug-2025,Nephrology,Electrolytes,9,60,300,2700,0,Unknown,3.2,Biochemistry Analyzer,86.06
22-Aug-2025,Nephrology,Renal Panel,6,120,600,3600,0,Unknown,4.7,Hematology Analyzer,78.92
22-Aug-2025,Nephrology,Urine Culture,16,2880,700,11200,0,Unknown,4,Hematology Analyzer,72.24
22-Aug-2025,Neurology,CT Brain,8,30,3000,24000,0,Unknown,4.2,CT Scanner,74.56
22-Aug-2025,Neurology,EEG,12,45,1500,18000,1,Expired Reagent,4,Biochemistry Analyzer,78.21
22-Aug-2025,Neurology,Electrolytes,11,60,300,3300,0,Unknown,3.5,Biochemistry Analyzer,82.26
22-Aug-2025,Neurology,MRI Brain,14,60,5000,70000,3,"Hemolyzed Sample,Clotted Sample,Instrument Failure",3.3,MRI Machine,72.45
22-Aug-2025,Orthopedics,Calcium,7,60,300,2100,0,Unknown,4.3,Biochemistry Analyzer,69.01
22-Aug-2025,Orthopedics,MRI Spine,10,60,5000,50000,1,Clotted Sample,3.7,MRI Machine,82.04
22-Aug-2025,Orthopedics,Vitamin D,8,240,800,6400,0,Unknown,3.8,Biochemistry Analyzer,82.38
22-Aug-2025,Orthopedics,X-Ray,9,30,400,3600,0,Unknown,4.5,X-Ray Machine,68.98
22-Aug-2025,Pediatrics,CBC,16,60,200,3200,0,Unknown,3.3,Biochemistry Analyzer,67.47
22-Aug-2025,Pediatrics,Rapid Infection Panel,10,120,1200,12000,0,Unknown,4.4,Hematology Analyzer,70.35
22-Aug-2025,Pediatrics,Stool Test,7,60,200,1400,0,Unknown,4.2,Hematology Analyzer,82.06
22-Aug-2025,Pediatrics,Urine Routine,14,90,150,2100,0,Unknown,4.3,Biochemistry Analyzer,72.02
22-Aug-2025,Pulmonology,ABG Analysis,11,20,500,5500,0,Unknown,4.5,Hematology Analyzer,80.1
22-Aug-2025,Pulmonology,Chest X-Ray,8,30,400,3200,0,Unknown,3.2,X-Ray Machine,80.38
22-Aug-2025,Pulmonology,Spirometry,5,30,600,3000,2,"Instrument Failure,Clotted Sample",4.3,Spirometer,66.39
22-Aug-2025,Pulmonology,Sputum AFB,8,2880,500,4000,0,Unknown,3.8,Hematology Analyzer,79.21
23-Aug-2025,Cardiology,ECG,8,15,300,2400,0,Unknown,4,ECG Machine,76.23
23-Aug-2025,Cardiology,Echocardiogram,7,45,2000,14000,0,Unknown,3.8,ECG Machine,79.4
23-Aug-2025,Cardiology,Lipid Profile,9,180,600,5400,0,Unknown,3.6,Hematology Analyzer,73.99
23-Aug-2025,Cardiology,Troponin,8,60,700,5600,0,Unknown,4.8,Biochemistry Analyzer,64.46
23-Aug-2025,General Medicine,Blood Sugar,10,30,100,1000,1,Contaminated Sample,4,Biochemistry Analyzer,73.49
23-Aug-2025,General Medicine,CBC,6,60,200,1200,0,Unknown,3.7,Hematology Analyzer,71.17
23-Aug-2025,General Medicine,LFT,14,120,400,5600,0,Unknown,4,Hematology Analyzer,72.56
23-Aug-2025,General Medicine,Lipid Profile,5,180,600,3000,0,Unknown,3.5,Biochemistry Analyzer,83.79
23-Aug-2025,General Medicine,Urine Routine,11,90,150,1650,0,Unknown,3.3,Hematology Analyzer,79.33
23-Aug-2025,General Surgery,CBC,9,60,200,1800,0,Unknown,3.4,Hematology Analyzer,76.04
23-Aug-2025,General Surgery,Coagulation Profile,11,150,500,5500,0,Unknown,3.8,Hematology Analyzer,79.98
23-Aug-2025,General Surgery,Crossmatch,13,240,800,10400,0,Unknown,3.2,Hematology Analyzer,72.81
23-Aug-2025,General Surgery,LFT,12,120,400,4800,0,Unknown,3.8,Biochemistry Analyzer,76.09
