date,department,prescriptions_dispensed,pharmacy_revenue,revenue_per_prescription,revenue_per_user,avg_dispensing_time,turnaround_time,top_drug_name,top_drug_volume,top_drug_cost,high_cost_drug_name,high_cost_drug_utilization,high_cost_drug_cost,dispensing_errors,near_miss_events,medication_alerts,patient_satisfaction_score
18-Jul-2025,General Surgery,100,78600,786,1572,17.4,47.4,Ceftriaxone,15,1320,Pantoprazole,3,2352,0,0,1,4.56
18-Jul-2025,Nephrology,123,90405,735,1506.75,7.3,22.3,Furosemide,22,1364,Erythropoietin,4,7904,0,0,0,4.01
18-Jul-2025,Neurology,80,19360,242,403.3333333,12.6,39.6,Aspirin,9,666,Sodium Valproate,6,11508,0,0,0,4.47
18-Jul-2025,Gynecology & OBG,151,55417,367,852.5692308,18.7,47.7,Oxytocin,15,2940,Iron-Folic Acid,5,2550,0,0,0,4.24
18-Jul-2025,Pediatrics,218,55808,256,541.8252427,10.9,34.9,ORS,23,1380,ORS,7,12187,0,0,1,4.19
18-Jul-2025,Orthopedics,55,27170,494,696.6666667,15.3,44.3,Vitamin D3,12,936,Calcium,3,3969,0,0,0,4.05
18-Jul-2025,Cardiology,237,347679,1467,3049.815789,5.9,11.9,Clopidogrel,61,3538,Clopidogrel,5,9930,0,0,1,4.13
18-Jul-2025,Pulmonology,30,14730,491,613.75,13.2,23.2,Salbutamol Inhaler,3,429,Azithromycin,0,0,0,0,0,3.96
19-Jul-2025,General Medicine,354,120360,340,813.2432432,10.1,31.1,Amoxicillin,57,1824,Metformin,34,57800,0,1,0,3.65
19-Jul-2025,General Surgery,25,11425,457,761.6666667,5.2,25.2,Ceftriaxone,6,828,Tramadol,2,1730,0,0,0,3.61
19-Jul-2025,Nephrology,115,138920,1208,2480.714286,18.2,23.2,Sevelamer,18,522,Furosemide,9,7668,0,0,0,3.98
19-Jul-2025,Neurology,60,40200,670,1340,17.9,47.9,Clopidogrel,15,1890,Levetiracetam,1,1244,0,0,0,4.47
19-Jul-2025,Gynecology & OBG,48,24192,504,756,11.6,40.6,Iron-Folic Acid,4,268,Metronidazole,4,5236,0,0,0,3.79
19-Jul-2025,Pediatrics,470,148050,315,640.9090909,18.3,35.3,Amoxicillin Syrup,72,2664,Paracetamol Syrup,15,18330,0,0,0,4.75
19-Jul-2025,Orthopedics,114,46512,408,547.2,15.4,39.4,Vitamin D3,20,1940,Vitamin D3,7,11249,0,0,1,3.67
19-Jul-2025,Cardiology,96,129216,1346,2153.6,16,25,Atorvastatin,28,2100,Clopidogrel,8,9200,0,0,0,3.96
19-Jul-2025,Pulmonology,186,137268,738,1125.147541,18.5,25.5,Azithromycin,43,2494,Montelukast,10,13220,0,0,1,4.31
20-Jul-2025,General Medicine,191,63985,335,799.8125,11,37,Amlodipine,22,1320,Metformin,12,23460,0,0,0,4.47
20-Jul-2025,General Surgery,84,38808,462,1048.864865,16.5,37.5,Pantoprazole,15,1635,Pantoprazole,4,2872,0,0,0,3.89
20-Jul-2025,Nephrology,73,71905,985,2319.516129,7.7,26.7,Erythropoietin,18,1332,Furosemide,2,2928,0,0,0,4.1
20-Jul-2025,Neurology,116,67396,581,1225.381818,17.6,32.6,Clopidogrel,17,2312,Sodium Valproate,11,10483,0,0,0,4.64
20-Jul-2025,Gynecology & OBG,18,6930,385,462,19.5,25.5,Metronidazole,4,288,Calcium,1,1227,0,0,0,4.28
20-Jul-2025,Pediatrics,92,20332,221,383.6226415,17,23,Salbutamol,25,2650,Salbutamol,3,2511,0,0,0,3.89
20-Jul-2025,Orthopedics,82,20582,251,541.6315789,16.2,41.2,Diclofenac,16,2816,Calcium,1,1147,0,0,0,4.55
20-Jul-2025,Cardiology,52,39520,760,1411.428571,7.4,16.4,Aspirin,11,330,Clopidogrel,2,1366,0,0,0,4.75
20-Jul-2025,Pulmonology,89,69509,781,1616.488372,6.9,28.9,Budesonide,19,1634,Salbutamol Inhaler,2,2020,0,0,0,3.59
21-Jul-2025,General Medicine,84,21000,250,318.1818182,7,23,Amlodipine,8,1560,Amoxicillin,1,810,0,0,0,4.19
21-Jul-2025,General Surgery,80,73360,917,1834,15.2,38.2,Pantoprazole,23,2921,Tramadol,4,3752,0,0,0,3.69
21-Jul-2025,Nephrology,27,16389,607,964.0588235,7.6,15.6,Erythropoietin,3,474,Furosemide,1,1234,0,0,0,3.6
21-Jul-2025,Neurology,112,22624,202,290.0512821,19.1,46.1,Clopidogrel,31,1984,Sodium Valproate,10,16080,0,0,1,4.64
21-Jul-2025,Gynecology & OBG,26,15262,587,763.1,5.7,20.7,Iron-Folic Acid,6,972,Metronidazole,1,1779,0,0,0,4.49
21-Jul-2025,Pediatrics,218,125786,577,1006.288,8.2,28.2,ORS,57,10032,Paracetamol Syrup,20,28180,0,0,1,4.1
21-Jul-2025,Orthopedics,131,51745,395,808.515625,10.3,15.3,Calcium,38,5510,Calcium,10,6590,0,0,0,3.61
21-Jul-2025,Cardiology,60,58740,979,1276.956522,15.3,31.3,Amiodarone,12,2184,Atorvastatin,4,5184,0,0,0,4.27
21-Jul-2025,Pulmonology,54,46818,867,1141.902439,16.2,23.2,Salbutamol Inhaler,11,858,Budesonide,4,4076,0,0,0,4.28
22-Jul-2025,General Medicine,135,45225,335,544.8795181,18.1,35.1,Metformin,26,1820,Amoxicillin,2,3444,0,0,1,4.57
22-Jul-2025,General Surgery,50,31350,627,1254,19.9,26.9,Pantoprazole,7,707,Diclofenac,4,6128,0,0,0,4.23
22-Jul-2025,Nephrology,77,76230,990,2178,13.8,40.8,Sevelamer,20,1880,Tacrolimus,0,0,0,0,0,3.64
22-Jul-2025,Neurology,135,47925,355,887.5,10.4,16.4,Levetiracetam,32,5280,Aspirin,0,0,0,0,0,4.24
22-Jul-2025,Gynecology & OBG,59,31447,533,748.7380952,12.4,25.4,Calcium,14,1162,Iron-Folic Acid,4,4060,0,0,0,4.34
22-Jul-2025,Pediatrics,196,52332,267,396.4545455,16.5,45.5,Amoxicillin Syrup,47,8225,Amoxicillin Syrup,14,20412,0,0,1,4.38
22-Jul-2025,Orthopedics,50,18300,366,610,13,18,Paracetamol,13,2353,Diclofenac,5,8285,0,0,0,3.88
22-Jul-2025,Cardiology,147,91434,622,952.4375,19.5,49.5,Clopidogrel,28,2492,Clopidogrel,4,2644,0,0,0,4.48
22-Jul-2025,Pulmonology,63,26334,418,627,18.1,40.1,Azithromycin,11,1342,Budesonide,5,4005,0,0,0,4.34
23-Jul-2025,General Medicine,448,102592,229,470.6055046,10.7,22.7,Metformin,88,3696,Amoxicillin,3,1785,0,0,3,3.58
23-Jul-2025,General Surgery,87,60204,692,1003.4,12,34,Tramadol,15,1005,Tramadol,4,5336,0,0,0,3.65
23-Jul-2025,Nephrology,94,83848,892,2096.2,19.7,44.7,Erythropoietin,25,2375,Tacrolimus,4,4784,0,0,0,4.43
23-Jul-2025,Neurology,45,13500,300,500,15,22,Sodium Valproate,9,180,Levetiracetam,1,1236,0,0,0,4.07
23-Jul-2025,Gynecology & OBG,60,30300,505,606,15.9,26.9,Calcium,18,2646,Metronidazole,3,2313,0,0,0,4.26
23-Jul-2025,Pediatrics,61,16287,267,378.7674419,8.4,22.4,ORS,16,2144,Paracetamol Syrup,4,4140,0,0,0,4.52
23-Jul-2025,Orthopedics,42,22848,544,1269.333333,15.7,23.7,Paracetamol,6,1086,Calcium,1,559,0,0,0,4.2
23-Jul-2025,Cardiology,118,71154,603,1482.375,5.2,33.2,Amiodarone,24,2616,Amiodarone,11,13508,0,0,0,4.63
23-Jul-2025,Pulmonology,116,54404,469,938,15.6,43.6,Budesonide,16,1712,Azithromycin,0,0,0,0,0,3.82
24-Jul-2025,General Medicine,362,225526,623,1445.679487,9,32,Amoxicillin,77,4466,Paracetamol,36,51444,0,0,0,3.87
24-Jul-2025,General Surgery,94,67586,719,1126.433333,19.8,33.8,Tramadol,17,833,Tramadol,2,1854,0,0,0,3.49
24-Jul-2025,Nephrology,59,44073,747,1335.545455,5.6,19.6,Tacrolimus,10,930,Tacrolimus,2,3420,0,0,0,4.51
24-Jul-2025,Neurology,78,30030,385,770,15.9,34.9,Clopidogrel,20,1360,Sodium Valproate,2,2050,0,0,0,4.57
24-Jul-2025,Gynecology & OBG,168,61656,367,822.08,19.4,32.4,Calcium,39,4563,Oxytocin,9,7299,0,0,0,4.06
24-Jul-2025,Pediatrics,256,120832,472,686.5454545,8.6,14.6,Salbutamol,27,2160,Salbutamol,25,25275,0,0,0,3.36
24-Jul-2025,Orthopedics,42,14448,344,516,17.1,24.1,Vitamin D3,6,900,Calcium,1,687,0,0,0,3.55
24-Jul-2025,Cardiology,229,256709,1121,2760.311828,5.2,26.2,Clopidogrel,67,2613,Aspirin,9,16587,0,0,0,3.65
24-Jul-2025,Pulmonology,207,195615,945,2149.615385,14.8,43.8,Montelukast,47,8977,Azithromycin,16,25632,0,0,0,4.79
25-Jul-2025,General Medicine,284,137740,485,631.8348624,5.7,23.7,Metformin,38,4028,Amlodipine,1,1103,0,0,0,4.14
25-Jul-2025,General Surgery,35,18620,532,744.8,5.5,14.5,Diclofenac,6,792,Ceftriaxone,3,2169,0,0,0,3.55
25-Jul-2025,Nephrology,104,90168,867,1803.36,5.3,11.3,Erythropoietin,10,1650,Sevelamer,5,7970,0,0,1,4.72
25-Jul-2025,Neurology,114,65778,577,1315.56,11.6,31.6,Aspirin,21,1890,Aspirin,10,12330,0,0,1,3.85
25-Jul-2025,Gynecology & OBG,60,17340,289,481.6666667,13.3,25.3,Iron-Folic Acid,12,1716,Metronidazole,2,3106,0,0,0,3.77
25-Jul-2025,Pediatrics,136,71944,529,660.0366972,12.9,28.9,Amoxicillin Syrup,37,5846,Amoxicillin Syrup,6,9540,0,0,0,4.89
25-Jul-2025,Orthopedics,94,63450,675,1626.923077,5.8,31.8,Paracetamol,21,2373,Diclofenac,9,12609,0,0,0,4.39
25-Jul-2025,Cardiology,143,123838,866,1769.114286,13.4,26.4,Atorvastatin,36,6840,Atorvastatin,3,5718,0,0,1,3.83
25-Jul-2025,Pulmonology,55,42515,773,1012.261905,5.9,23.9,Montelukast,11,627,Azithromycin,3,5625,0,0,0,4.61
26-Jul-2025,General Medicine,287,146370,510,1076.25,8.7,29.7,Amoxicillin,54,5292,Amlodipine,21,22365,0,0,2,3.88
26-Jul-2025,General Surgery,49,37632,768,1792,7,19,Diclofenac,12,1428,Pantoprazole,3,2862,0,0,0,4.2
26-Jul-2025,Nephrology,40,45320,1133,1416.25,10.7,16.7,Tacrolimus,5,325,Tacrolimus,4,2116,0,0,0,4.41
26-Jul-2025,Neurology,108,66960,620,787.7647059,11,41,Aspirin,27,4968,Clopidogrel,5,4460,0,0,1,4.29
26-Jul-2025,Gynecology & OBG,108,22248,206,436.2352941,12.6,34.6,Oxytocin,22,3234,Iron-Folic Acid,5,4070,0,0,0,4.08
26-Jul-2025,Pediatrics,174,104226,599,1510.521739,13,23,Paracetamol Syrup,20,3440,Salbutamol,9,11943,0,0,0,4.64
26-Jul-2025,Orthopedics,45,21825,485,606.25,14.9,21.9,Calcium,8,1456,Paracetamol,3,3273,0,0,0,4.01
26-Jul-2025,Cardiology,203,266133,1311,2661.33,10.6,23.6,Amiodarone,41,3813,Amiodarone,16,30912,0,0,0,4.33
26-Jul-2025,Pulmonology,50,31550,631,1262,5.8,23.8,Budesonide,8,736,Montelukast,0,0,0,0,0,4
27-Jul-2025,General Medicine,169,36335,215,356.2254902,11.7,18.7,Paracetamol,29,4292,Paracetamol,8,11824,0,0,1,4.07
27-Jul-2025,General Surgery,38,24586,647,1536.625,13.8,25.8,Diclofenac,7,203,Ceftriaxone,0,0,0,0,0,4.34
27-Jul-2025,Nephrology,38,38076,1002,1228.258065,17.1,47.1,Tacrolimus,4,508,Furosemide,0,0,0,0,0,4.61
27-Jul-2025,Neurology,44,11396,259,345.3333333,16.2,26.2,Levetiracetam,5,220,Levetiracetam,0,0,0,0,0,4.51
27-Jul-2025,Gynecology & OBG,36,24624,684,912,19,26,Oxytocin,7,1316,Oxytocin,2,3126,0,0,0,3.34
27-Jul-2025,Pediatrics,338,207532,614,1461.492958,13.4,34.4,Paracetamol Syrup,44,3432,Salbutamol,1,1437,0,0,2,4.59
27-Jul-2025,Orthopedics,28,7280,260,606.6666667,12.2,24.2,Calcium,6,228,Paracetamol,1,1112,0,0,0,4.59
27-Jul-2025,Cardiology,59,64015,1085,1454.886364,11.3,17.3,Aspirin,6,1044,Atorvastatin,2,3670,0,0,0,4.51
27-Jul-2025,Pulmonology,76,51832,682,1295.8,16.6,40.6,Montelukast,16,832,Montelukast,1,902,0,0,0,3.84
28-Jul-2025,General Medicine,199,87560,440,995,15.7,24.7,Amlodipine,59,9971,Amoxicillin,2,3280,0,0,1,3.65
28-Jul-2025,General Surgery,112,80864,722,929.4712644,16.3,23.3,Tramadol,15,1155,Pantoprazole,9,6255,0,0,1,3.37
28-Jul-2025,Nephrology,78,56316,722,1522.054054,11.9,35.9,Sevelamer,11,2046,Erythropoietin,2,1384,0,0,0,3.69
28-Jul-2025,Neurology,85,40035,471,678.559322,19.9,48.9,Levetiracetam,12,360,Sodium Valproate,5,9180,0,0,0,4.13
28-Jul-2025,Gynecology & OBG,29,19952,688,997.6,6.6,11.6,Calcium,8,520,Oxytocin,2,2348,0,0,0,4.56
28-Jul-2025,Pediatrics,92,53452,581,890.8666667,15.5,20.5,ORS,20,1720,Paracetamol Syrup,8,10056,0,0,0,4.41
28-Jul-2025,Orthopedics,34,12376,364,728,14.9,32.9,Vitamin D3,7,203,Calcium,3,1704,0,0,0,3.89
28-Jul-2025,Cardiology,193,283324,1468,1995.239437,6.8,26.8,Clopidogrel,43,8041,Clopidogrel,15,17085,0,0,1,4.4
28-Jul-2025,Pulmonology,87,73863,849,1846.575,7.5,31.5,Salbutamol Inhaler,11,550,Budesonide,8,11344,0,0,0,4.69
29-Jul-2025,General Medicine,196,89768,458,846.8679245,10,26,Paracetamol,33,4950,Paracetamol,13,15652,0,0,0,3.93
29-Jul-2025,General Surgery,69,43677,633,1119.923077,16.5,33.5,Pantoprazole,6,840,Pantoprazole,6,6582,0,0,0,3.87
29-Jul-2025,Nephrology,123,180564,1468,3009.4,19.9,33.9,Tacrolimus,15,2685,Tacrolimus,9,7299,0,0,0,3.88
29-Jul-2025,Neurology,60,27060,451,902,11.4,20.4,Aspirin,6,792,Levetiracetam,5,3510,0,0,0,4.7
29-Jul-2025,Gynecology & OBG,51,24582,482,768.1875,7.4,32.4,Metronidazole,7,1232,Metronidazole,0,0,0,0,0,4.22
29-Jul-2025,Pediatrics,173,115910,670,871.5037594,10.2,32.2,Paracetamol Syrup,39,4524,ORS,15,9525,0,0,0,4.57
29-Jul-2025,Orthopedics,101,45753,453,802.6842105,18.2,41.2,Vitamin D3,13,2236,Calcium,8,12672,0,0,0,3.43
29-Jul-2025,Cardiology,232,330136,1423,2063.35,19.8,25.8,Atorvastatin,69,12075,Amiodarone,5,4065,0,0,0,3.6
29-Jul-2025,Pulmonology,132,99528,754,1015.591837,18.6,26.6,Montelukast,29,2436,Montelukast,2,1520,0,0,0,3.41
30-Jul-2025,General Medicine,171,49248,288,354.3021583,10.5,33.5,Paracetamol,18,2664,Amlodipine,6,9516,0,0,0,3.72
30-Jul-2025,General Surgery,76,66728,878,1308.392157,18.3,23.3,Diclofenac,13,1404,Pantoprazole,2,2430,0,0,0,4.32
30-Jul-2025,Nephrology,128,164096,1282,1640.96,16.6,35.6,Sevelamer,22,2310,Tacrolimus,2,3678,0,0,0,4.37
30-Jul-2025,Neurology,74,38702,523,921.4761905,9,27,Sodium Valproate,18,2142,Clopidogrel,3,2577,0,0,0,4.02
30-Jul-2025,Gynecology & OBG,80,42880,536,1072,10.4,27.4,Iron-Folic Acid,22,3718,Metronidazole,3,3084,0,0,0,4.09
30-Jul-2025,Pediatrics,135,31995,237,484.7727273,11.1,22.1,Salbutamol,25,4875,ORS,10,11090,0,0,0,4.07
30-Jul-2025,Orthopedics,64,19072,298,476.8,15.5,39.5,Diclofenac,13,1924,Calcium,4,2380,0,0,0,4.22
30-Jul-2025,Cardiology,70,88900,1270,1587.5,10.9,38.9,Clopidogrel,17,680,Amiodarone,6,4368,0,0,0,3.84
30-Jul-2025,Pulmonology,282,167790,595,1375.327869,18.8,28.8,Salbutamol Inhaler,42,3990,Azithromycin,2,1520,0,0,1,3.54
31-Jul-2025,General Medicine,105,45780,436,1064.651163,6.5,32.5,Amlodipine,17,1479,Amlodipine,10,7680,0,0,1,3.67
31-Jul-2025,General Surgery,83,36769,443,574.515625,17.8,37.8,Diclofenac,11,1562,Pantoprazole,6,8766,0,0,0,3.55
31-Jul-2025,Nephrology,25,34900,1396,1745,13.7,35.7,Tacrolimus,7,658,Tacrolimus,0,0,0,0,0,3.66
31-Jul-2025,Neurology,90,27990,311,399.8571429,8.4,25.4,Sodium Valproate,20,2400,Levetiracetam,2,2112,0,0,0,3.32
31-Jul-2025,Gynecology & OBG,56,16688,298,397.3333333,7.3,13.3,Iron-Folic Acid,14,2422,Calcium,1,1125,0,0,0,3.81
31-Jul-2025,Pediatrics,200,42800,214,491.954023,5.9,17.9,Amoxicillin Syrup,39,3159,ORS,13,16016,0,0,0,3.4
31-Jul-2025,Orthopedics,58,33234,573,738.5333333,5.1,19.1,Vitamin D3,14,1680,Vitamin D3,1,1912,0,0,0,4.46
31-Jul-2025,Cardiology,150,212400,1416,2308.695652,13.2,30.2,Amiodarone,36,3528,Aspirin,10,15170,0,0,1,3.89
31-Jul-2025,Pulmonology,156,135720,870,1317.669903,17.6,41.6,Montelukast,33,1320,Montelukast,5,7610,0,0,0,4.1
1-Aug-2025,General Medicine,284,104512,368,452.4329004,13.4,18.4,Amlodipine,59,6785,Amoxicillin,11,21835,0,0,1,3.6
1-Aug-2025,General Surgery,135,76005,563,844.5,16,32,Diclofenac,32,1376,Tramadol,11,5962,0,0,0,4.12
1-Aug-2025,Nephrology,103,105678,1026,1390.5,7.8,18.8,Sevelamer,24,3336,Erythropoietin,4,3840,0,0,1,3.97
1-Aug-2025,Neurology,49,20629,421,589.4,10,20,Aspirin,4,468,Levetiracetam,0,0,0,0,0,4.27
1-Aug-2025,Gynecology & OBG,71,23785,335,457.4038462,18.2,28.2,Oxytocin,20,2820,Oxytocin,5,7170,0,0,0,4.47
1-Aug-2025,Pediatrics,272,70992,261,537.8181818,8.4,34.4,ORS,74,9028,Salbutamol,11,8085,0,0,1,3.75
1-Aug-2025,Orthopedics,39,13494,346,449.8,13.4,35.4,Diclofenac,3,483,Calcium,2,2184,0,0,0,4.53
1-Aug-2025,Cardiology,60,58560,976,1952,9.5,32.5,Aspirin,16,1216,Aspirin,5,5340,0,0,0,4.51
1-Aug-2025,Pulmonology,89,48950,550,1138.372093,19.7,25.7,Budesonide,23,1771,Montelukast,4,3664,0,0,0,4.39
2-Aug-2025,General Medicine,136,64736,476,744.091954,6.9,34.9,Paracetamol,25,850,Amoxicillin,4,4236,0,0,1,4.21
2-Aug-2025,General Surgery,82,43050,525,662.3076923,16.3,42.3,Ceftriaxone,15,555,Diclofenac,5,3930,0,0,0,4.36
2-Aug-2025,Nephrology,64,58944,921,1473.6,7.4,29.4,Sevelamer,6,138,Erythropoietin,4,5484,0,0,0,4.18
2-Aug-2025,Neurology,75,30975,413,516.25,11.8,28.8,Levetiracetam,12,1800,Levetiracetam,7,11683,0,0,0,3.66
2-Aug-2025,Gynecology & OBG,91,29484,324,578.1176471,6.6,16.6,Calcium,19,532,Iron-Folic Acid,4,7132,0,0,0,3.46
2-Aug-2025,Pediatrics,108,44928,416,880.9411765,5.4,16.4,Salbutamol,26,572,ORS,4,7628,0,0,1,3.95
2-Aug-2025,Orthopedics,86,21930,255,337.3846154,6.4,24.4,Vitamin D3,17,3298,Diclofenac,7,10003,0,0,0,4.69
2-Aug-2025,Cardiology,167,242484,1452,2108.556522,6.8,23.8,Aspirin,50,8300,Amiodarone,1,1945,0,0,0,4.01
2-Aug-2025,Pulmonology,129,56115,435,544.8058252,19.6,26.6,Montelukast,38,7182,Montelukast,2,2390,0,0,0,4.45
3-Aug-2025,General Medicine,199,58705,295,448.129771,8.3,22.3,Amlodipine,31,682,Amoxicillin,1,639,0,0,0,3.82
3-Aug-2025,General Surgery,65,50700,780,1370.27027,8.5,21.5,Pantoprazole,11,1947,Ceftriaxone,6,9534,0,0,0,4.68
3-Aug-2025,Nephrology,32,26336,823,1646,19.6,36.6,Sevelamer,5,920,Sevelamer,0,0,0,0,0,4.21
3-Aug-2025,Neurology,18,7794,433,556.7142857,5.7,28.7,Levetiracetam,2,170,Levetiracetam,1,1909,0,0,0,4.08
3-Aug-2025,Gynecology & OBG,27,6507,241,542.25,6,28,Oxytocin,5,995,Calcium,2,3254,0,0,0,4.12
3-Aug-2025,Pediatrics,127,86487,681,1218.126761,12.5,27.5,ORS,19,2736,Paracetamol Syrup,4,3620,0,0,1,3.87
3-Aug-2025,Orthopedics,87,49851,573,906.3818182,7.5,22.5,Calcium,19,2964,Paracetamol,2,3680,0,0,0,4.7
3-Aug-2025,Cardiology,123,124476,1012,1659.68,19.2,48.2,Amiodarone,29,4031,Aspirin,4,5728,0,0,0,4.12
3-Aug-2025,Pulmonology,136,75480,555,1217.419355,10.5,22.5,Montelukast,30,3750,Budesonide,7,9240,0,0,0,4.59
4-Aug-2025,General Medicine,95,21470,226,523.6585366,19.9,34.9,Paracetamol,28,700,Amoxicillin,5,8220,0,0,0,3.75
4-Aug-2025,General Surgery,111,72483,653,1132.546875,18.8,35.8,Tramadol,17,1105,Tramadol,9,5193,0,0,0,4.88
4-Aug-2025,Nephrology,33,24189,733,895.8888889,6.7,23.7,Tacrolimus,7,574,Furosemide,3,4641,0,0,0,3.86
4-Aug-2025,Neurology,226,149838,663,1362.163636,12.4,23.4,Clopidogrel,54,7560,Clopidogrel,18,25434,0,0,0,3.47
4-Aug-2025,Gynecology & OBG,129,25800,200,444.8275862,19.7,36.7,Iron-Folic Acid,20,440,Calcium,12,21348,0,0,1,3.56
4-Aug-2025,Pediatrics,400,247600,619,1263.265306,10.8,24.8,Paracetamol Syrup,96,18240,Paracetamol Syrup,13,18538,0,1,0,4.11
4-Aug-2025,Orthopedics,245,142345,581,1294.045455,19.1,42.1,Paracetamol,59,10089,Vitamin D3,14,7084,0,0,0,3.62
4-Aug-2025,Cardiology,152,91352,601,794.3652174,9.9,32.9,Clopidogrel,15,705,Aspirin,6,7782,0,0,0,4.44
4-Aug-2025,Pulmonology,168,157416,937,1405.5,18.6,42.6,Budesonide,30,5520,Salbutamol Inhaler,15,14445,0,0,1,4.28
5-Aug-2025,General Medicine,133,28329,213,275.038835,12.6,39.6,Paracetamol,36,5472,Metformin,2,3516,0,0,1,4.4
5-Aug-2025,General Surgery,48,27072,564,1002.666667,9.9,20.9,Pantoprazole,6,342,Ceftriaxone,2,2566,0,0,0,3.86
5-Aug-2025,Nephrology,90,58770,653,839.5714286,15.6,42.6,Sevelamer,18,450,Sevelamer,2,1990,0,0,0,4.17
5-Aug-2025,Neurology,120,66960,558,1195.714286,8.9,21.9,Aspirin,12,1188,Sodium Valproate,10,11230,0,0,1,4.44
5-Aug-2025,Gynecology & OBG,45,21735,483,724.5,11,38,Iron-Folic Acid,8,1160,Metronidazole,1,978,0,0,0,4.71
5-Aug-2025,Pediatrics,205,78720,384,865.0549451,18.9,47.9,Amoxicillin Syrup,42,1344,Amoxicillin Syrup,6,9696,0,0,1,3.88
5-Aug-2025,Orthopedics,174,101964,586,1416.166667,9.9,18.9,Calcium,42,2226,Vitamin D3,0,0,0,0,1,3.76
5-Aug-2025,Cardiology,186,272490,1465,3132.068966,19.4,43.4,Atorvastatin,21,3906,Aspirin,5,3920,0,0,0,4
5-Aug-2025,Pulmonology,99,90882,918,1317.130435,13.1,20.1,Budesonide,27,1809,Montelukast,4,7696,0,0,0,4.17
6-Aug-2025,General Medicine,393,223617,569,1307.701754,8.3,37.3,Metformin,86,16426,Amlodipine,33,65538,0,1,3,4.04
6-Aug-2025,General Surgery,75,38025,507,1056.25,11.5,18.5,Tramadol,18,846,Ceftriaxone,0,0,0,0,0,4.68
6-Aug-2025,Nephrology,182,239694,1317,2819.929412,9,31,Erythropoietin,29,2755,Tacrolimus,18,32976,0,0,1,4.3
6-Aug-2025,Neurology,131,78862,602,1232.21875,15.8,32.8,Levetiracetam,22,2332,Levetiracetam,5,9145,0,0,1,4.42
6-Aug-2025,Gynecology & OBG,76,27816,366,869.25,8,36,Iron-Folic Acid,9,261,Metronidazole,0,0,0,0,0,3.47
6-Aug-2025,Pediatrics,248,55304,223,291.0736842,19.8,47.8,ORS,58,6844,Salbutamol,23,29210,0,0,1,3.87
6-Aug-2025,Orthopedics,157,31400,200,448.5714286,13.1,23.1,Vitamin D3,35,5425,Paracetamol,3,3414,0,0,1,4.35
6-Aug-2025,Cardiology,54,69444,1286,2314.8,19.6,46.6,Atorvastatin,13,1001,Aspirin,3,2916,0,0,0,3.42
6-Aug-2025,Pulmonology,141,98982,702,1137.724138,18.7,44.7,Salbutamol Inhaler,30,1590,Salbutamol Inhaler,7,6496,0,0,1,4.3
7-Aug-2025,General Medicine,417,278556,668,1522.163934,7.4,17.4,Amoxicillin,85,16830,Paracetamol,8,6856,0,1,1,3.65
7-Aug-2025,General Surgery,122,106628,874,1122.4,11.2,18.2,Ceftriaxone,14,1316,Ceftriaxone,1,871,0,0,1,4.07
7-Aug-2025,Nephrology,115,140185,1219,2920.520833,15.2,22.2,Erythropoietin,15,2250,Tacrolimus,3,5574,0,0,0,4.44
7-Aug-2025,Neurology,54,26514,491,1104.75,11.5,28.5,Clopidogrel,8,1120,Aspirin,2,1818,0,0,0,4.03
7-Aug-2025,Gynecology & OBG,96,40608,423,564,12.1,26.1,Calcium,13,338,Metronidazole,0,0,0,0,0,4
7-Aug-2025,Pediatrics,371,185500,500,1131.097561,18.3,35.3,Amoxicillin Syrup,105,8925,Amoxicillin Syrup,19,10108,0,1,2,3.48
7-Aug-2025,Orthopedics,143,66209,463,1103.483333,9.4,36.4,Paracetamol,34,6086,Paracetamol,6,4812,0,0,0,3.78
7-Aug-2025,Cardiology,268,289708,1081,1565.989189,7.4,24.4,Clopidogrel,34,6018,Clopidogrel,11,8613,0,0,0,3.7
7-Aug-2025,Pulmonology,96,95808,998,1545.290323,12.5,31.5,Salbutamol Inhaler,25,3600,Budesonide,0,0,0,0,0,4.54
8-Aug-2025,General Medicine,285,154755,543,1218.543307,20,35,Amoxicillin,59,6962,Metformin,25,41300,0,0,0,3.63
8-Aug-2025,General Surgery,75,72375,965,2010.416667,19.2,26.2,Ceftriaxone,18,738,Tramadol,7,13083,0,0,0,4.18
8-Aug-2025,Nephrology,117,129987,1111,1368.284211,15.7,39.7,Tacrolimus,25,825,Sevelamer,2,3428,0,0,1,4.28
8-Aug-2025,Neurology,48,24288,506,1012,17.8,35.8,Clopidogrel,9,180,Sodium Valproate,0,0,0,0,0,3.83
8-Aug-2025,Gynecology & OBG,160,50080,313,626,15.4,25.4,Metronidazole,31,4898,Oxytocin,0,0,0,0,0,3.45
8-Aug-2025,Pediatrics,177,55401,313,719.4935065,19,39,Paracetamol Syrup,20,2620,Paracetamol Syrup,3,3492,0,0,0,3.37
8-Aug-2025,Orthopedics,45,13815,307,511.6666667,5.5,22.5,Calcium,13,2379,Paracetamol,0,0,0,0,0,3.6
8-Aug-2025,Cardiology,278,288564,1038,1518.757895,16.3,36.3,Amiodarone,28,5264,Aspirin,25,35300,0,0,0,3.69
8-Aug-2025,Pulmonology,115,73370,638,1111.666667,14,30,Salbutamol Inhaler,19,1254,Azithromycin,0,0,0,0,1,4.45
9-Aug-2025,General Medicine,301,117691,391,650.2265193,14.1,44.1,Metformin,62,6076,Amoxicillin,9,11088,0,0,1,4.29
